,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
3233,3233,443,TCP,HTTPS
3234,3234,443,TCP,HTTPS
3235,3235,443,TCP,HTTPS
3236,3236,443,TCP,HTTPS
3237,3237,443,TCP,HTTPS
3238,3238,443,TCP,HTTPS
3239,3239,443,TCP,HTTPS
3240,3240,443,UDP,HTTPS
3241,3241,443,UDP,HTTPS
3242,3242,443,TCP,HTTPS
3243,3243,443,TCP,HTTPS
3244,3244,443,TCP,HTTPS
3245,3245,443,TCP,HTTPS
3246,3246,443,TCP,HTTPS
3247,3247,443,TCP,HTTPS
3248,3248,443,TCP,HTTPS
3249,3249,443,TCP,HTTPS
3250,3250,443,TCP,HTTPS
3251,3251,443,TCP,HTTPS
3252,3252,443,TCP,HTTPS
3253,3253,443,TCP,HTTPS
3254,3254,443,TCP,HTTPS
3255,3255,443,TCP,HTTPS
3256,3256,443,UDP,HTTPS
3257,3257,443,UDP,HTTPS
3258,3258,443,TCP,HTTPS
3259,3259,443,TCP,HTTPS
3260,3260,443,TCP,HTTPS
3261,3261,443,TCP,HTTPS
3262,3262,443,TCP,HTTPS
3263,3263,443,TCP,HTTPS
3264,3264,443,TCP,HTTPS
3265,3265,443,TCP,HTTPS
3266,3266,443,UDP,HTTPS
3267,3267,443,UDP,HTTPS
3268,3268,443,TCP,HTTPS
3269,3269,443,TCP,HTTPS
3270,3270,443,TCP,HTTPS
3271,3271,443,TCP,HTTPS
3272,3272,443,TCP,HTTPS
3273,3273,443,TCP,HTTPS
3274,3274,443,TCP,HTTPS
3275,3275,443,TCP,HTTPS
3276,3276,443,TCP,HTTPS
3277,3277,443,TCP,HTTPS
3278,3278,993,TCP,IMAP4
3279,3279,993,TCP,IMAP4
3280,3280,443,TCP,HTTPS
3281,3281,443,TCP,HTTPS
3282,3282,443,TCP,HTTPS
3283,3283,443,TCP,HTTPS
3284,3284,443,UDP,HTTPS
3285,3285,443,UDP,HTTPS
3286,3286,443,TCP,HTTPS
3287,3287,443,TCP,HTTPS
3288,3288,443,TCP,HTTPS
3289,3289,443,TCP,HTTPS
3290,3290,443,UDP,HTTPS
3291,3291,443,UDP,HTTPS
3292,3292,443,UDP,HTTPS
3293,3293,443,UDP,HTTPS
3294,3294,443,UDP,HTTPS
3295,3295,443,UDP,HTTPS
3296,3296,443,TCP,HTTPS
3297,3297,443,TCP,HTTPS
3298,3298,443,UDP,HTTPS
3299,3299,443,UDP,HTTPS
3300,3300,443,TCP,HTTPS
3301,3301,443,TCP,HTTPS
3302,3302,443,TCP,HTTPS
3303,3303,443,TCP,HTTPS
3304,3304,80,TCP,HTTP
3305,3305,80,TCP,HTTP
3306,3306,443,TCP,HTTPS
3307,3307,443,TCP,HTTPS
3308,3308,443,TCP,HTTPS
3309,3309,443,TCP,HTTPS
3310,3310,443,TCP,HTTPS
3311,3311,443,TCP,HTTPS
3312,3312,443,TCP,HTTPS
3313,3313,443,TCP,HTTPS
3314,3314,443,UDP,HTTPS
3315,3315,443,UDP,HTTPS
3316,3316,443,TCP,HTTPS
3317,3317,443,TCP,HTTPS
3318,3318,443,TCP,HTTPS
3319,3319,443,TCP,HTTPS
3320,3320,443,TCP,HTTPS
3321,3321,443,TCP,HTTPS
3322,3322,443,UDP,HTTPS
3323,3323,443,UDP,HTTPS
3324,3324,5222,TCP,XMPP
3325,3325,5222,TCP,XMPP
3326,3326,443,TCP,HTTPS
3327,3327,443,TCP,HTTPS
3328,3328,443,TCP,HTTPS
3329,3329,443,TCP,HTTPS
3330,3330,443,TCP,HTTPS
3331,3331,443,TCP,HTTPS
3332,3332,5222,TCP,XMPP
3333,3333,5222,TCP,XMPP
3334,3334,443,UDP,HTTPS
3335,3335,443,UDP,HTTPS
3336,3336,443,TCP,HTTPS
3337,3337,443,TCP,HTTPS
3338,3338,443,TCP,HTTPS
3339,3339,443,TCP,HTTPS
3340,3340,443,TCP,HTTPS
3341,3341,443,TCP,HTTPS
3342,3342,443,TCP,HTTPS
3343,3343,443,TCP,HTTPS
3344,3344,443,TCP,HTTPS
3345,3345,443,TCP,HTTPS
3346,3346,443,TCP,HTTPS
3347,3347,443,TCP,HTTPS
3348,3348,5222,TCP,XMPP
3349,3349,5222,TCP,XMPP
3350,3350,443,TCP,HTTPS
3351,3351,443,TCP,HTTPS
3352,3352,443,TCP,HTTPS
3353,3353,443,TCP,HTTPS
3354,3354,443,TCP,HTTPS
3355,3355,443,TCP,HTTPS
3356,3356,443,TCP,HTTPS
3357,3357,443,TCP,HTTPS
3358,3358,443,TCP,HTTPS
3359,3359,443,TCP,HTTPS
3360,3360,443,TCP,HTTPS
3361,3361,443,TCP,HTTPS
3362,3362,443,TCP,HTTPS
3363,3363,443,TCP,HTTPS
3364,3364,443,UDP,HTTPS
3365,3365,443,UDP,HTTPS
3366,3366,443,TCP,HTTPS
3367,3367,443,TCP,HTTPS
3368,3368,443,TCP,HTTPS
3369,3369,443,TCP,HTTPS
3370,3370,443,TCP,HTTPS
3371,3371,443,TCP,HTTPS
3372,3372,5222,TCP,XMPP
3373,3373,5222,TCP,XMPP
3374,3374,443,TCP,HTTPS
3375,3375,443,TCP,HTTPS
3376,3376,443,TCP,HTTPS
3377,3377,443,TCP,HTTPS
3378,3378,443,TCP,HTTPS
3379,3379,443,TCP,HTTPS
3380,3380,443,TCP,HTTPS
3381,3381,443,TCP,HTTPS
3382,3382,443,TCP,HTTPS
3383,3383,443,TCP,HTTPS
3384,3384,80,TCP,HTTP
3385,3385,80,TCP,HTTP
3386,3386,443,TCP,HTTPS
3387,3387,443,TCP,HTTPS
3388,3388,443,TCP,HTTPS
3389,3389,443,TCP,HTTPS
3390,3390,5060,UDP,SIP
3391,3391,5060,UDP,SIP
3392,3392,443,TCP,HTTPS
3393,3393,443,TCP,HTTPS
3394,3394,443,TCP,HTTPS
3395,3395,443,TCP,HTTPS
3396,3396,443,TCP,HTTPS
3397,3397,443,TCP,HTTPS
3398,3398,443,UDP,HTTPS
3399,3399,443,UDP,HTTPS
3400,3400,443,TCP,HTTPS
3401,3401,443,TCP,HTTPS
3402,3402,443,TCP,HTTPS
3403,3403,443,TCP,HTTPS
3404,3404,443,TCP,HTTPS
3405,3405,443,TCP,HTTPS
3406,3406,443,TCP,HTTPS
3407,3407,443,TCP,HTTPS
3408,3408,443,TCP,HTTPS
3409,3409,443,TCP,HTTPS
3410,3410,443,TCP,HTTPS
3411,3411,443,TCP,HTTPS
3412,3412,443,TCP,HTTPS
3413,3413,443,TCP,HTTPS
3414,3414,443,TCP,HTTPS
3415,3415,443,TCP,HTTPS
3416,3416,80,TCP,HTTP
3417,3417,80,TCP,HTTP
3418,3418,443,TCP,HTTPS
3419,3419,443,TCP,HTTPS
3420,3420,993,TCP,IMAP4
3421,3421,993,TCP,IMAP4
3422,3422,5222,TCP,XMPP
3423,3423,5222,TCP,XMPP
3424,3424,443,TCP,HTTPS
3425,3425,443,TCP,HTTPS
3426,3426,443,TCP,HTTPS
3427,3427,443,TCP,HTTPS
3428,3428,5222,TCP,XMPP
3429,3429,5222,TCP,XMPP
3430,3430,443,TCP,HTTPS
3431,3431,80,TCP,HTTP
3432,3432,80,TCP,HTTP
3433,3433,443,TCP,HTTPS
3434,3434,443,TCP,HTTPS
3435,3435,443,TCP,HTTPS
3436,3436,443,TCP,HTTPS
3437,3437,80,TCP,HTTP
3438,3438,80,TCP,HTTP
3439,3439,443,TCP,HTTPS
3440,3440,443,TCP,HTTPS
3441,3441,443,TCP,HTTPS
3442,3442,443,TCP,HTTPS
3443,3443,443,TCP,HTTPS
3444,3444,443,TCP,HTTPS
3445,3445,80,TCP,HTTP
3446,3446,80,TCP,HTTP
3447,3447,443,TCP,HTTPS
3448,3448,443,TCP,HTTPS
3449,3449,443,TCP,HTTPS
3450,3450,443,TCP,HTTPS
3451,3451,443,UDP,HTTPS
3452,3452,443,UDP,HTTPS
3453,3453,443,TCP,HTTPS
3454,3454,443,TCP,HTTPS
3455,3455,443,TCP,HTTPS
3456,3456,443,TCP,HTTPS
3457,3457,80,TCP,HTTP
3458,3458,80,TCP,HTTP
3459,3459,443,TCP,HTTPS
3460,3460,443,TCP,HTTPS
3461,3461,443,TCP,HTTPS
3462,3462,443,TCP,HTTPS
3463,3463,443,TCP,HTTPS
3464,3464,443,TCP,HTTPS
3465,3465,443,TCP,HTTPS
3466,3466,443,TCP,HTTPS
3467,3467,443,TCP,HTTPS
3468,3468,443,TCP,HTTPS
3469,3469,443,TCP,HTTPS
3470,3470,443,TCP,HTTPS
3471,3471,5222,TCP,XMPP
3472,3472,5222,TCP,XMPP
3473,3473,443,TCP,HTTPS
3474,3474,443,TCP,HTTPS
3475,3475,443,TCP,HTTPS
3476,3476,443,TCP,HTTPS
3477,3477,443,TCP,HTTPS
3478,3478,443,TCP,HTTPS
3479,3479,80,TCP,HTTP
3480,3480,80,TCP,HTTP
3481,3481,80,TCP,HTTP
3482,3482,80,TCP,HTTP
3483,3483,443,TCP,HTTPS
3484,3484,443,TCP,HTTPS
3485,3485,443,TCP,HTTPS
3486,3486,443,TCP,HTTPS
3487,3487,443,TCP,HTTPS
3488,3488,443,TCP,HTTPS
3489,3489,443,TCP,HTTPS
3490,3490,443,TCP,HTTPS
3491,3491,443,TCP,HTTPS
3492,3492,443,TCP,HTTPS
3493,3493,443,TCP,HTTPS
3494,3494,443,TCP,HTTPS
3495,3495,443,TCP,HTTPS
3496,3496,443,TCP,HTTPS
3497,3497,443,TCP,HTTPS
3498,3498,443,TCP,HTTPS
3499,3499,80,TCP,HTTP
3500,3500,80,TCP,HTTP
3501,3501,443,TCP,HTTPS
3502,3502,443,TCP,HTTPS
3503,3503,443,TCP,HTTPS
3504,3504,443,TCP,HTTPS
3505,3505,443,TCP,HTTPS
3506,3506,443,TCP,HTTPS
3507,3507,443,UDP,HTTPS
3508,3508,443,UDP,HTTPS
3509,3509,80,TCP,HTTP
3510,3510,80,TCP,HTTP
3511,3511,443,TCP,HTTPS
3512,3512,443,TCP,HTTPS
3513,3513,443,TCP,HTTPS
3514,3514,443,TCP,HTTPS
3515,3515,443,TCP,HTTPS
3516,3516,443,TCP,HTTPS
3517,3517,443,TCP,HTTPS
3518,3518,443,TCP,HTTPS
3519,3519,443,TCP,HTTPS
3520,3520,443,TCP,HTTPS
3521,3521,443,TCP,HTTPS
3522,3522,443,TCP,HTTPS
3523,3523,443,TCP,HTTPS
3524,3524,443,TCP,HTTPS
3525,3525,443,TCP,HTTPS
3526,3526,443,TCP,HTTPS
3527,3527,5222,TCP,XMPP
3528,3528,5222,TCP,XMPP
3529,3529,443,TCP,HTTPS
3530,3530,443,TCP,HTTPS
3531,3531,80,TCP,HTTP
3532,3532,80,TCP,HTTP
3533,3533,443,TCP,HTTPS
3534,3534,443,TCP,HTTPS
3535,3535,443,TCP,HTTPS
3536,3536,443,TCP,HTTPS
3537,3537,5222,TCP,XMPP
3538,3538,5222,TCP,XMPP
3539,3539,443,TCP,HTTPS
3540,3540,443,TCP,HTTPS
3541,3541,80,TCP,HTTP
3542,3542,80,TCP,HTTP
3543,3543,443,TCP,HTTPS
3544,3544,443,TCP,HTTPS
3545,3545,443,TCP,HTTPS
3546,3546,443,TCP,HTTPS
3547,3547,5222,TCP,XMPP
3548,3548,5222,TCP,XMPP
3549,3549,443,TCP,HTTPS
3550,3550,443,TCP,HTTPS
3551,3551,443,TCP,HTTPS
3552,3552,443,TCP,HTTPS
3553,3553,443,TCP,HTTPS
3554,3554,443,TCP,HTTPS
3555,3555,22,TCP,SSH
3556,3556,22,TCP,SSH
3557,3557,443,TCP,HTTPS
3558,3558,443,TCP,HTTPS
3559,3559,443,TCP,HTTPS
3560,3560,443,TCP,HTTPS
3561,3561,443,TCP,HTTPS
3562,3562,443,TCP,HTTPS
3563,3563,443,TCP,HTTPS
3564,3564,443,TCP,HTTPS
3565,3565,5222,TCP,XMPP
3566,3566,5222,TCP,XMPP
3567,3567,443,TCP,HTTPS
3568,3568,443,TCP,HTTPS
3569,3569,443,TCP,HTTPS
3570,3570,443,TCP,HTTPS
3571,3571,80,TCP,HTTP
3572,3572,80,TCP,HTTP
3573,3573,443,TCP,HTTPS
3574,3574,443,TCP,HTTPS
3575,3575,443,TCP,HTTPS
3576,3576,443,TCP,HTTPS
3577,3577,443,TCP,HTTPS
3578,3578,443,TCP,HTTPS
3579,3579,443,TCP,HTTPS
3580,3580,161,UDP,SNMP
3581,3581,161,UDP,SNMP
3582,3582,443,UDP,HTTPS
3583,3583,443,UDP,HTTPS
3584,3584,443,TCP,HTTPS
3585,3585,443,TCP,HTTPS
3586,3586,443,TCP,HTTPS
3587,3587,443,TCP,HTTPS
3588,3588,443,TCP,HTTPS
3589,3589,443,TCP,HTTPS
3590,3590,443,TCP,HTTPS
3591,3591,443,TCP,HTTPS
3592,3592,443,TCP,HTTPS
3593,3593,443,TCP,HTTPS
3594,3594,443,TCP,HTTPS
3595,3595,443,TCP,HTTPS
3596,3596,443,UDP,HTTPS
3597,3597,443,UDP,HTTPS
3598,3598,443,TCP,HTTPS
3599,3599,443,TCP,HTTPS
3600,3600,443,TCP,HTTPS
3601,3601,443,TCP,HTTPS
3602,3602,443,TCP,HTTPS
3603,3603,443,TCP,HTTPS
3604,3604,443,TCP,HTTPS
3605,3605,443,TCP,HTTPS
3606,3606,443,TCP,HTTPS
3607,3607,443,TCP,HTTPS
3608,3608,5222,TCP,XMPP
3609,3609,5222,TCP,XMPP
3610,3610,443,TCP,HTTPS
3611,3611,443,TCP,HTTPS
3612,3612,443,UDP,HTTPS
3613,3613,443,UDP,HTTPS
3614,3614,443,TCP,HTTPS
3615,3615,443,TCP,HTTPS
3616,3616,443,TCP,HTTPS
3617,3617,443,TCP,HTTPS
3618,3618,443,TCP,HTTPS
3619,3619,443,TCP,HTTPS
3620,3620,443,TCP,HTTPS
3621,3621,443,TCP,HTTPS
3622,3622,443,TCP,HTTPS
3623,3623,443,TCP,HTTPS
3624,3624,443,TCP,HTTPS
3625,3625,443,TCP,HTTPS
3626,3626,443,TCP,HTTPS
3627,3627,443,TCP,HTTPS
3628,3628,443,TCP,HTTPS
3629,3629,443,TCP,HTTPS
3630,3630,443,TCP,HTTPS
3631,3631,443,TCP,HTTPS
3632,3632,443,TCP,HTTPS
3633,3633,443,TCP,HTTPS
3634,3634,443,TCP,HTTPS
3635,3635,443,TCP,HTTPS
3636,3636,443,TCP,HTTPS
3637,3637,443,TCP,HTTPS
3638,3638,443,UDP,HTTPS
3639,3639,443,UDP,HTTPS
3640,3640,443,TCP,HTTPS
3641,3641,443,TCP,HTTPS
3642,3642,443,TCP,HTTPS
3643,3643,443,TCP,HTTPS
3644,3644,443,TCP,HTTPS
3645,3645,443,TCP,HTTPS
3646,3646,443,TCP,HTTPS
3647,3647,443,TCP,HTTPS
3648,3648,443,TCP,HTTPS
3649,3649,443,TCP,HTTPS
3650,3650,443,TCP,HTTPS
3651,3651,443,TCP,HTTPS
3652,3652,443,TCP,HTTPS
3653,3653,443,TCP,HTTPS
3654,3654,443,TCP,HTTPS
3655,3655,443,TCP,HTTPS
3656,3656,443,TCP,HTTPS
3657,3657,443,TCP,HTTPS
3658,3658,443,TCP,HTTPS
3659,3659,443,TCP,HTTPS
3660,3660,443,UDP,HTTPS
3661,3661,443,UDP,HTTPS
3662,3662,443,TCP,HTTPS
3663,3663,443,TCP,HTTPS
3664,3664,443,TCP,HTTPS
3665,3665,443,TCP,HTTPS
3666,3666,5222,TCP,XMPP
3667,3667,5222,TCP,XMPP
3668,3668,443,TCP,HTTPS
3669,3669,443,TCP,HTTPS
3670,3670,443,TCP,HTTPS
3671,3671,443,TCP,HTTPS
3672,3672,443,TCP,HTTPS
3673,3673,443,TCP,HTTPS
3674,3674,443,TCP,HTTPS
3675,3675,443,TCP,HTTPS
3676,3676,443,TCP,HTTPS
3677,3677,443,TCP,HTTPS
3678,3678,443,TCP,HTTPS
3679,3679,443,TCP,HTTPS
3680,3680,443,TCP,HTTPS
3681,3681,443,TCP,HTTPS
3682,3682,5222,TCP,XMPP
3683,3683,5222,TCP,XMPP
3684,3684,443,TCP,HTTPS
3685,3685,443,TCP,HTTPS
3686,3686,443,TCP,HTTPS
3687,3687,443,TCP,HTTPS
3688,3688,443,TCP,HTTPS
3689,3689,443,TCP,HTTPS
3690,3690,443,TCP,HTTPS
3691,3691,443,TCP,HTTPS
3692,3692,443,TCP,HTTPS
3693,3693,443,TCP,HTTPS
3694,3694,443,TCP,HTTPS
3695,3695,443,TCP,HTTPS
3696,3696,443,UDP,HTTPS
3697,3697,443,UDP,HTTPS
3698,3698,443,TCP,HTTPS
3699,3699,443,TCP,HTTPS
3700,3700,443,TCP,HTTPS
3701,3701,443,TCP,HTTPS
3702,3702,443,TCP,HTTPS
3703,3703,443,TCP,HTTPS
3704,3704,443,TCP,HTTPS
3705,3705,443,TCP,HTTPS
3706,3706,443,TCP,HTTPS
3707,3707,443,TCP,HTTPS
3708,3708,443,TCP,HTTPS
3709,3709,443,TCP,HTTPS
3710,3710,443,TCP,HTTPS
3711,3711,443,TCP,HTTPS
3712,3712,443,TCP,HTTPS
3713,3713,443,TCP,HTTPS
3714,3714,443,TCP,HTTPS
3715,3715,443,TCP,HTTPS
3716,3716,443,TCP,HTTPS
3717,3717,443,TCP,HTTPS
3718,3718,443,TCP,HTTPS
3719,3719,443,TCP,HTTPS
3720,3720,443,TCP,HTTPS
3721,3721,443,TCP,HTTPS
3722,3722,443,TCP,HTTPS
3723,3723,443,TCP,HTTPS
3724,3724,443,TCP,HTTPS
3725,3725,443,TCP,HTTPS
3726,3726,443,TCP,HTTPS
3727,3727,443,TCP,HTTPS
3728,3728,443,TCP,HTTPS
3729,3729,443,TCP,HTTPS
3730,3730,443,TCP,HTTPS
3731,3731,443,TCP,HTTPS
3732,3732,443,TCP,HTTPS
3733,3733,443,TCP,HTTPS
3734,3734,5222,TCP,XMPP
3735,3735,5222,TCP,XMPP
3736,3736,443,TCP,HTTPS
3737,3737,443,TCP,HTTPS
3738,3738,443,TCP,HTTPS
3739,3739,443,TCP,HTTPS
3740,3740,443,TCP,HTTPS
3741,3741,443,TCP,HTTPS
3742,3742,443,TCP,HTTPS
3743,3743,443,TCP,HTTPS
3744,3744,5222,TCP,XMPP
3745,3745,5222,TCP,XMPP
3746,3746,443,TCP,HTTPS
3747,3747,443,TCP,HTTPS
3748,3748,443,TCP,HTTPS
3749,3749,443,TCP,HTTPS
3750,3750,443,UDP,HTTPS
3751,3751,443,UDP,HTTPS
3752,3752,443,TCP,HTTPS
3753,3753,443,TCP,HTTPS
3754,3754,443,TCP,HTTPS
3755,3755,443,TCP,HTTPS
3756,3756,5222,TCP,XMPP
3757,3757,5222,TCP,XMPP
3758,3758,5222,TCP,XMPP
3759,3759,5222,TCP,XMPP
3760,3760,5222,TCP,XMPP
3761,3761,5222,TCP,XMPP
3762,3762,443,UDP,HTTPS
3763,3763,443,UDP,HTTPS
3764,3764,443,TCP,HTTPS
3765,3765,443,TCP,HTTPS
3766,3766,443,TCP,HTTPS
3767,3767,443,TCP,HTTPS
3768,3768,443,TCP,HTTPS
3769,3769,443,TCP,HTTPS
3770,3770,443,TCP,HTTPS
3771,3771,443,TCP,HTTPS
3772,3772,443,TCP,HTTPS
3773,3773,443,TCP,HTTPS
3774,3774,443,TCP,HTTPS
3775,3775,443,TCP,HTTPS
3776,3776,443,TCP,HTTPS
3777,3777,443,TCP,HTTPS
3778,3778,443,TCP,HTTPS
3779,3779,443,TCP,HTTPS
3780,3780,443,TCP,HTTPS
3781,3781,443,TCP,HTTPS
3782,3782,80,TCP,HTTP
3783,3783,80,TCP,HTTP
3784,3784,443,TCP,HTTPS
3785,3785,443,TCP,HTTPS
3786,3786,443,TCP,HTTPS
3787,3787,443,TCP,HTTPS
3788,3788,443,TCP,HTTPS
3789,3789,443,TCP,HTTPS
3790,3790,443,TCP,HTTPS
3791,3791,443,TCP,HTTPS
3792,3792,443,TCP,HTTPS
3793,3793,443,TCP,HTTPS
3794,3794,443,UDP,HTTPS
3795,3795,443,UDP,HTTPS
3796,3796,443,UDP,HTTPS
3797,3797,443,UDP,HTTPS
3798,3798,443,TCP,HTTPS
3799,3799,443,TCP,HTTPS
3800,3800,443,TCP,HTTPS
3801,3801,443,TCP,HTTPS
3802,3802,443,TCP,HTTPS
3803,3803,443,TCP,HTTPS
3804,3804,443,TCP,HTTPS
3805,3805,443,TCP,HTTPS
3806,3806,443,TCP,HTTPS
3807,3807,443,TCP,HTTPS
3808,3808,443,TCP,HTTPS
3809,3809,443,TCP,HTTPS
3810,3810,443,TCP,HTTPS
3811,3811,443,TCP,HTTPS
3812,3812,443,TCP,HTTPS
3813,3813,443,TCP,HTTPS
3814,3814,443,TCP,HTTPS
3815,3815,443,TCP,HTTPS
3816,3816,443,TCP,HTTPS
3817,3817,443,TCP,HTTPS
3818,3818,443,TCP,HTTPS
3819,3819,443,TCP,HTTPS
3820,3820,443,TCP,HTTPS
3821,3821,443,TCP,HTTPS
3822,3822,443,TCP,HTTPS
3823,3823,443,TCP,HTTPS
3824,3824,443,TCP,HTTPS
3825,3825,443,TCP,HTTPS
3826,3826,5222,TCP,XMPP
3827,3827,5222,TCP,XMPP
3828,3828,443,TCP,HTTPS
3829,3829,443,TCP,HTTPS
3830,3830,443,TCP,HTTPS
3831,3831,443,TCP,HTTPS
3832,3832,80,TCP,HTTP
3833,3833,80,TCP,HTTP
3834,3834,443,TCP,HTTPS
3835,3835,443,TCP,HTTPS
3836,3836,443,TCP,HTTPS
3837,3837,443,TCP,HTTPS
3838,3838,443,TCP,HTTPS
3839,3839,443,TCP,HTTPS
3840,3840,443,TCP,HTTPS
3841,3841,443,TCP,HTTPS
3842,3842,443,TCP,HTTPS
3843,3843,443,TCP,HTTPS
3844,3844,5222,TCP,XMPP
3845,3845,5222,TCP,XMPP
3846,3846,443,TCP,HTTPS
3847,3847,443,TCP,HTTPS
3848,3848,443,TCP,HTTPS
3849,3849,443,TCP,HTTPS
3850,3850,993,TCP,IMAP4
3851,3851,993,TCP,IMAP4
3852,3852,443,TCP,HTTPS
3853,3853,443,TCP,HTTPS
3854,3854,80,TCP,HTTP
3855,3855,80,TCP,HTTP
3856,3856,443,TCP,HTTPS
3857,3857,443,TCP,HTTPS
3858,3858,443,TCP,HTTPS
3859,3859,443,TCP,HTTPS
3860,3860,8000,TCP,IRDMI
3861,3861,8000,TCP,IRDMI
3862,3862,443,TCP,HTTPS
3863,3863,443,TCP,HTTPS
3864,3864,80,TCP,HTTP
3865,3865,80,TCP,HTTP
3866,3866,5222,TCP,XMPP
3867,3867,5222,TCP,XMPP
3868,3868,443,UDP,HTTPS
3869,3869,443,UDP,HTTPS
3870,3870,443,TCP,HTTPS
3871,3871,443,TCP,HTTPS
3872,3872,5222,TCP,XMPP
3873,3873,5222,TCP,XMPP
3874,3874,443,TCP,HTTPS
3875,3875,443,TCP,HTTPS
3876,3876,443,TCP,HTTPS
3877,3877,443,TCP,HTTPS
3878,3878,5222,TCP,XMPP
3879,3879,5222,TCP,XMPP
3880,3880,443,TCP,HTTPS
3881,3881,443,TCP,HTTPS
3882,3882,443,TCP,HTTPS
3883,3883,443,TCP,HTTPS
3884,3884,5222,TCP,XMPP
3885,3885,5222,TCP,XMPP
3886,3886,80,TCP,HTTP
3887,3887,80,TCP,HTTP
3888,3888,443,TCP,HTTPS
3889,3889,443,TCP,HTTPS
3890,3890,443,TCP,HTTPS
3891,3891,443,TCP,HTTPS
3892,3892,443,UDP,HTTPS
3893,3893,443,UDP,HTTPS
3894,3894,443,UDP,HTTPS
3895,3895,443,UDP,HTTPS
3896,3896,443,TCP,HTTPS
3897,3897,443,TCP,HTTPS
3898,3898,443,TCP,HTTPS
3899,3899,443,TCP,HTTPS
3900,3900,443,TCP,HTTPS
3901,3901,443,TCP,HTTPS
3902,3902,443,TCP,HTTPS
3903,3903,443,TCP,HTTPS
3904,3904,5222,TCP,XMPP
3905,3905,5222,TCP,XMPP
3906,3906,443,TCP,HTTPS
3907,3907,443,TCP,HTTPS
3908,3908,443,TCP,HTTPS
3909,3909,443,TCP,HTTPS
3910,3910,443,UDP,HTTPS
3911,3911,443,UDP,HTTPS
3912,3912,443,TCP,HTTPS
3913,3913,443,TCP,HTTPS
3914,3914,5222,TCP,XMPP
3915,3915,5222,TCP,XMPP
3916,3916,443,TCP,HTTPS
3917,3917,443,TCP,HTTPS
3918,3918,443,TCP,HTTPS
3919,3919,443,TCP,HTTPS
3920,3920,443,TCP,HTTPS
3921,3921,443,TCP,HTTPS
3922,3922,443,TCP,HTTPS
3923,3923,443,TCP,HTTPS
3924,3924,443,TCP,HTTPS
3925,3925,443,TCP,HTTPS
3926,3926,443,TCP,HTTPS
3927,3927,443,TCP,HTTPS
3928,3928,443,TCP,HTTPS
3929,3929,443,TCP,HTTPS
3930,3930,443,TCP,HTTPS
3931,3931,443,TCP,HTTPS
3932,3932,80,TCP,HTTP
3933,3933,80,TCP,HTTP
3934,3934,3128,TCP,HTTP
3935,3935,443,TCP,HTTPS
3936,3936,443,TCP,HTTPS
3937,3937,443,TCP,HTTPS
3938,3938,443,TCP,HTTPS
3939,3939,80,TCP,HTTP
3940,3940,80,TCP,HTTP
3941,3941,443,TCP,HTTPS
3942,3942,443,TCP,HTTPS
3943,3943,443,TCP,HTTPS
3944,3944,443,TCP,HTTPS
3945,3945,443,TCP,HTTPS
3946,3946,443,TCP,HTTPS
3947,3947,443,UDP,HTTPS
3948,3948,443,UDP,HTTPS
3949,3949,443,TCP,HTTPS
3950,3950,443,TCP,HTTPS
3951,3951,443,TCP,HTTPS
3952,3952,443,TCP,HTTPS
3953,3953,443,TCP,HTTPS
3954,3954,443,TCP,HTTPS
3955,3955,443,TCP,HTTPS
3956,3956,443,TCP,HTTPS
3957,3957,80,TCP,HTTP
3958,3958,80,TCP,HTTP
3959,3959,443,TCP,HTTPS
3960,3960,443,TCP,HTTPS
3961,3961,443,TCP,HTTPS
3962,3962,443,TCP,HTTPS
3963,3963,443,TCP,HTTPS
3964,3964,443,TCP,HTTPS
3965,3965,443,TCP,HTTPS
3966,3966,443,TCP,HTTPS
3967,3967,443,UDP,HTTPS
3968,3968,443,UDP,HTTPS
3969,3969,443,TCP,HTTPS
3970,3970,443,TCP,HTTPS
3971,3971,443,TCP,HTTPS
3972,3972,443,TCP,HTTPS
3973,3973,80,TCP,HTTP
3974,3974,80,TCP,HTTP
3975,3975,443,TCP,HTTPS
3976,3976,443,TCP,HTTPS
3977,3977,443,TCP,HTTPS
3978,3978,443,TCP,HTTPS
3979,3979,443,TCP,HTTPS
3980,3980,443,TCP,HTTPS
3981,3981,443,TCP,HTTPS
3982,3982,443,TCP,HTTPS
3983,3983,443,TCP,HTTPS
3984,3984,443,TCP,HTTPS
3985,3985,443,TCP,HTTPS
3986,3986,443,TCP,HTTPS
3987,3987,443,TCP,HTTPS
3988,3988,443,TCP,HTTPS
3989,3989,443,TCP,HTTPS
3990,3990,443,TCP,HTTPS
3991,3991,443,TCP,HTTPS
3992,3992,443,TCP,HTTPS
3993,3993,443,TCP,HTTPS
3994,3994,443,TCP,HTTPS
3995,3995,443,TCP,HTTPS
3996,3996,443,TCP,HTTPS
3997,3997,443,TCP,HTTPS
3998,3998,443,TCP,HTTPS
3999,3999,443,TCP,HTTPS
4000,4000,443,TCP,HTTPS
4001,4001,443,TCP,HTTPS
4002,4002,443,TCP,HTTPS
4003,4003,443,TCP,HTTPS
4004,4004,443,TCP,HTTPS
4005,4005,443,TCP,HTTPS
4006,4006,443,TCP,HTTPS
4007,4007,443,TCP,HTTPS
4008,4008,443,TCP,HTTPS
4009,4009,443,TCP,HTTPS
4010,4010,443,TCP,HTTPS
