Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
5511,443,TCP,HTTPS,5511
5512,443,TCP,HTTPS,5512
5513,21,TCP,FTP,5513
5514,53,UDP,DNS,5514
5515,443,TCP,HTTPS,5515
5516,53,TCP,DNS,5516
5517,443,TCP,HTTPS,5517
5518,443,TCP,HTTPS,5518
5519,443,TCP,HTTPS,5519
5520,21,TCP,FTP,5520
5521,443,TCP,HTTPS,5521
5522,443,TCP,HTTPS,5522
5523,53,UDP,DNS,5523
5524,53,UDP,DNS,5524
5525,53,UDP,DNS,5525
5526,443,TCP,HTTPS,5526
5527,443,TCP,HTTPS,5527
5528,443,TCP,HTTPS,5528
5529,443,TCP,HTTPS,5529
5530,443,TCP,HTTPS,5530
5531,443,TCP,HTTPS,5531
5532,443,TCP,HTTPS,5532
5533,443,TCP,HTTPS,5533
5534,443,TCP,HTTPS,5534
5535,443,TCP,HTTPS,5535
5536,10051,UDP,XMPP,5536
5537,3128,TCP,HTTP,5537
5538,53,UDP,DNS,5538
5539,443,TCP,HTTPS,5539
5540,443,TCP,HTTPS,5540
5541,443,UDP,HTTPS,5541
5542,443,TCP,HTTPS,5542
5543,443,TCP,HTTPS,5543
5544,443,TCP,HTTPS,5544
5545,443,TCP,HTTPS,5545
5546,443,TCP,HTTPS,5546
5547,53,UDP,DNS,5547
5548,443,TCP,HTTPS,5548
5549,53,UDP,DNS,5549
5550,443,TCP,HTTPS,5550
5551,3128,TCP,HTTP,5551
5552,443,TCP,HTTPS,5552
5553,443,UDP,HTTPS,5553
5554,443,TCP,HTTPS,5554
5555,443,TCP,HTTPS,5555
5556,53,UDP,DNS,5556
5557,8080,UDP,HTTP,5557
5558,443,TCP,HTTPS,5558
5559,443,TCP,HTTPS,5559
5560,443,TCP,HTTPS,5560
5561,443,TCP,HTTPS,5561
5562,21,TCP,FTP,5562
5563,443,TCP,HTTPS,5563
5564,443,TCP,HTTPS,5564
5565,443,TCP,HTTPS,5565
5566,443,TCP,HTTPS,5566
5567,53,UDP,DNS,5567
5568,80,TCP,HTTP,5568
5569,443,TCP,HTTPS,5569
5570,443,TCP,HTTPS,5570
5571,443,TCP,HTTPS,5571
5572,53,UDP,DNS,5572
5573,443,TCP,HTTPS,5573
5574,443,TCP,HTTPS,5574
5575,443,TCP,HTTPS,5575
5576,443,TCP,HTTPS,5576
5577,443,UDP,HTTPS,5577
5578,443,TCP,HTTPS,5578
5579,443,TCP,HTTPS,5579
5580,443,TCP,HTTPS,5580
5581,21,TCP,FTP,5581
5582,443,TCP,HTTPS,5582
5583,443,TCP,HTTPS,5583
5584,53,UDP,DNS,5584
5585,443,TCP,HTTPS,5585
5586,80,TCP,HTTP,5586
5587,53,UDP,DNS,5587
5588,443,TCP,HTTPS,5588
5589,80,TCP,HTTP,5589
5590,443,TCP,HTTPS,5590
5591,443,TCP,HTTPS,5591
5592,80,TCP,HTTP,5592
5593,443,TCP,HTTPS,5593
5594,443,TCP,HTTPS,5594
5595,80,TCP,HTTP,5595
5596,443,TCP,HTTPS,5596
5597,53,UDP,DNS,5597
5598,443,TCP,HTTPS,5598
5599,80,TCP,HTTP,5599
5600,443,TCP,HTTPS,5600
5601,443,TCP,HTTPS,5601
5602,443,TCP,HTTPS,5602
5603,3128,TCP,HTTP,5603
5604,443,UDP,HTTPS,5604
5605,443,TCP,HTTPS,5605
5606,443,TCP,HTTPS,5606
5607,443,TCP,HTTPS,5607
5608,443,TCP,HTTPS,5608
5609,443,TCP,HTTPS,5609
5610,53,UDP,DNS,5610
5611,443,TCP,HTTPS,5611
5612,443,TCP,HTTPS,5612
5613,53,UDP,DNS,5613
5614,53,UDP,DNS,5614
5615,443,TCP,HTTPS,5615
5616,80,TCP,HTTP,5616
5617,443,TCP,HTTPS,5617
5618,53,UDP,DNS,5618
5619,587,TCP,VNC,5619
5620,10051,TCP,ZABBIX,5620
5621,443,TCP,HTTPS,5621
5622,443,TCP,HTTPS,5622
5623,443,TCP,HTTPS,5623
5624,8000,UDP,IMAP4,5624
5625,443,TCP,HTTPS,5625
5626,443,TCP,HTTPS,5626
5627,443,TCP,HTTPS,5627
5628,53,UDP,DNS,5628
5629,80,TCP,HTTP,5629
5630,443,TCP,HTTPS,5630
5631,80,TCP,HTTP,5631
5632,443,TCP,HTTPS,5632
5633,443,TCP,HTTPS,5633
5634,21,TCP,FTP,5634
5635,443,TCP,HTTPS,5635
5636,443,TCP,HTTPS,5636
5637,443,TCP,HTTPS,5637
5638,443,TCP,HTTPS,5638
5639,443,TCP,HTTPS,5639
5640,443,TCP,HTTPS,5640
5641,10051,TCP,ZABBIX,5641
5642,443,UDP,HTTPS,5642
5643,5060,UDP,SIP,5643
5644,21,TCP,FTP,5644
5645,443,TCP,HTTPS,5645
5646,443,TCP,HTTPS,5646
5647,53,UDP,DNS,5647
5648,443,UDP,HTTPS,5648
5649,3689,TCP,TELNET,5649
5650,443,TCP,HTTPS,5650
5651,443,TCP,HTTPS,5651
5652,443,TCP,HTTPS,5652
5653,443,TCP,HTTPS,5653
5654,21,TCP,FTP,5654
5655,53,UDP,DNS,5655
5656,443,UDP,HTTPS,5656
5657,445,TCP,DAAPD,5657
5658,443,TCP,HTTPS,5658
5659,53,UDP,DNS,5659
5660,3128,UDP,SSH,5660
5661,53,UDP,DNS,5661
5662,21,TCP,FTP,5662
5663,443,UDP,HTTPS,5663
5664,443,TCP,HTTPS,5664
5665,443,TCP,HTTPS,5665
5666,443,TCP,HTTPS,5666
5667,3128,TCP,HTTP,5667
5668,53,UDP,DNS,5668
5669,443,TCP,HTTPS,5669
5670,21,TCP,FTP,5670
5671,443,TCP,HTTPS,5671
5672,80,TCP,HTTP,5672
5673,443,TCP,HTTPS,5673
5674,443,TCP,HTTPS,5674
5675,21,TCP,FTP,5675
5676,443,TCP,HTTPS,5676
5677,5222,UDP,PGSQL,5677
5678,443,TCP,HTTPS,5678
5679,443,TCP,HTTPS,5679
5680,5222,TCP,XMPP,5680
5681,8080,TCP,HTTP,5681
5682,443,TCP,HTTPS,5682
5683,443,TCP,HTTPS,5683
5684,443,TCP,HTTPS,5684
5685,443,TCP,HTTPS,5685
5686,443,TCP,HTTPS,5686
5687,443,TCP,HTTPS,5687
5688,443,TCP,HTTPS,5688
5689,443,TCP,HTTPS,5689
5690,53,UDP,DNS,5690
5691,443,TCP,HTTPS,5691
5692,443,TCP,HTTPS,5692
5693,443,TCP,HTTPS,5693
5694,443,TCP,HTTPS,5694
5695,53,UDP,DNS,5695
5696,443,TCP,HTTPS,5696
5697,21,TCP,FTP,5697
5698,443,TCP,HTTPS,5698
5699,443,TCP,HTTPS,5699
5700,443,TCP,HTTPS,5700
5701,443,TCP,HTTPS,5701
5702,443,TCP,HTTPS,5702
5703,443,TCP,HTTPS,5703
5704,80,TCP,HTTP,5704
5705,443,TCP,HTTPS,5705
5706,443,TCP,HTTPS,5706
5707,443,TCP,HTTPS,5707
5708,6969,UDP,PGSQL,5708
5709,443,TCP,HTTPS,5709
5710,21,TCP,FTP,5710
5711,80,TCP,HTTP,5711
5712,5222,TCP,XMPP,5712
5713,993,TCP,IMAP4,5713
5714,443,TCP,HTTPS,5714
5715,443,TCP,HTTPS,5715
5716,443,TCP,HTTPS,5716
5717,443,TCP,HTTPS,5717
5718,443,TCP,HTTPS,5718
5719,53,UDP,DNS,5719
5720,443,TCP,HTTPS,5720
5721,53,UDP,DNS,5721
5722,5222,TCP,XMPP,5722
5723,443,UDP,HTTPS,5723
5724,443,TCP,HTTPS,5724
5725,443,TCP,HTTPS,5725
5726,443,TCP,HTTPS,5726
5727,443,TCP,HTTPS,5727
5728,443,TCP,HTTPS,5728
5729,443,TCP,HTTPS,5729
5730,443,TCP,HTTPS,5730
5731,443,TCP,HTTPS,5731
5732,443,TCP,HTTPS,5732
5733,443,TCP,HTTPS,5733
5734,53,UDP,DNS,5734
5735,443,TCP,HTTPS,5735
5736,443,TCP,HTTPS,5736
5737,21,TCP,FTP,5737
5738,53,UDP,DNS,5738
5739,443,TCP,HTTPS,5739
5740,22,UDP,NETBIOS,5740
5741,443,TCP,HTTPS,5741
5742,53,UDP,DNS,5742
5743,443,TCP,HTTPS,5743
5744,443,TCP,HTTPS,5744
5745,6969,UDP,ACMSODA,5745
5746,5222,TCP,XMPP,5746
5747,443,TCP,HTTPS,5747
5748,443,TCP,HTTPS,5748
5749,443,TCP,HTTPS,5749
5750,53,UDP,DNS,5750
5751,443,TCP,HTTPS,5751
5752,53,UDP,DNS,5752
5753,443,UDP,HTTPS,5753
5754,443,TCP,HTTPS,5754
5755,443,TCP,HTTPS,5755
5756,53,UDP,DNS,5756
5757,5432,TCP,SIP,5757
5758,443,TCP,HTTPS,5758
5759,993,TCP,IMAP4,5759
5760,53,UDP,DNS,5760
5761,443,TCP,HTTPS,5761
5762,443,TCP,HTTPS,5762
5763,443,TCP,HTTPS,5763
5764,443,TCP,HTTPS,5764
5765,161,UDP,SNMP,5765
5766,443,TCP,HTTPS,5766
5767,443,TCP,HTTPS,5767
5768,443,TCP,HTTPS,5768
5769,53,UDP,DNS,5769
5770,53,UDP,DNS,5770
5771,443,TCP,HTTPS,5771
5772,443,TCP,HTTPS,5772
5773,443,TCP,HTTPS,5773
5774,21,TCP,FTP,5774
5775,443,TCP,HTTPS,5775
5776,443,TCP,HTTPS,5776
5777,443,TCP,HTTPS,5777
5778,53,UDP,DNS,5778
5779,443,TCP,HTTPS,5779
5780,443,TCP,HTTPS,5780
5781,10001,UDP,UBIQUITY,5781
5782,5222,TCP,XMPP,5782
5783,53,UDP,DNS,5783
5784,3128,TCP,HTTP,5784
5785,443,TCP,HTTPS,5785
5786,53,UDP,DNS,5786
5787,443,TCP,HTTPS,5787
5788,53,UDP,DNS,5788
5789,443,TCP,HTTPS,5789
5790,5222,TCP,XMPP,5790
5791,8080,TCP,SSH,5791
5792,21,TCP,FTP,5792
5793,138,UDP,TELNET,5793
5794,443,UDP,HTTPS,5794
5795,3128,TCP,HTTP,5795
5796,443,TCP,HTTPS,5796
5797,443,TCP,HTTPS,5797
5798,443,TCP,HTTPS,5798
5799,443,TCP,HTTPS,5799
5800,443,UDP,HTTPS,5800
5801,53,UDP,DNS,5801
5802,53,UDP,DNS,5802
5803,21,TCP,FTP,5803
5804,53,TCP,DNS,5804
5805,443,TCP,HTTPS,5805
5806,53,UDP,DNS,5806
5807,161,UDP,MDS,5807
5808,443,TCP,HTTPS,5808
5809,443,TCP,HTTPS,5809
5810,443,TCP,HTTPS,5810
5811,443,TCP,HTTPS,5811
5812,443,TCP,HTTPS,5812
5813,21,TCP,FTP,5813
5814,587,TCP,IMAP4,5814
5815,443,TCP,HTTPS,5815
5816,53,UDP,DNS,5816
5817,443,TCP,HTTPS,5817
5818,443,TCP,HTTPS,5818
5819,80,TCP,HTTP,5819
5820,443,TCP,HTTPS,5820
5821,443,TCP,HTTPS,5821
5822,443,TCP,HTTPS,5822
5823,53,UDP,DNS,5823
5824,443,TCP,HTTPS,5824
5825,443,TCP,HTTPS,5825
5826,443,TCP,HTTPS,5826
5827,53,UDP,DNS,5827
5828,443,TCP,HTTPS,5828
5829,443,TCP,HTTPS,5829
5830,443,TCP,HTTPS,5830
5831,443,TCP,HTTPS,5831
5832,21,TCP,FTP,5832
5833,443,TCP,HTTPS,5833
5834,443,TCP,HTTPS,5834
5835,443,TCP,HTTPS,5835
5836,443,TCP,HTTPS,5836
5837,80,TCP,HTTP,5837
5838,443,TCP,HTTPS,5838
5839,443,TCP,HTTPS,5839
5840,138,TCP,MDS,5840
5841,443,TCP,HTTPS,5841
5842,993,TCP,IMAP4,5842
5843,443,TCP,HTTPS,5843
5844,443,TCP,HTTPS,5844
5845,443,TCP,HTTPS,5845
5846,443,TCP,HTTPS,5846
5847,443,TCP,HTTPS,5847
5848,443,TCP,HTTPS,5848
5849,443,TCP,HTTPS,5849
5850,21,TCP,FTP,5850
5851,3389,TCP,SSH,5851
5852,443,TCP,HTTPS,5852
5853,1344,TCP,FTP,5853
5854,21,TCP,FTP,5854
5855,53,TCP,DNS,5855
5856,443,TCP,HTTPS,5856
5857,443,TCP,HTTPS,5857
5858,53,UDP,DNS,5858
5859,80,TCP,HTTP,5859
5860,443,TCP,HTTPS,5860
5861,443,TCP,HTTPS,5861
5862,443,TCP,HTTPS,5862
5863,993,UDP,DAAPD,5863
5864,443,TCP,HTTPS,5864
5865,443,TCP,HTTPS,5865
5866,443,TCP,HTTPS,5866
5867,80,TCP,HTTP,5867
5868,5222,TCP,XMPP,5868
5869,443,UDP,HTTPS,5869
5870,443,TCP,HTTPS,5870
5871,443,TCP,HTTPS,5871
5872,8080,TCP,HTTP,5872
5873,443,TCP,HTTPS,5873
5874,53,TCP,DNS,5874
5875,443,TCP,HTTPS,5875
5876,80,TCP,HTTP,5876
5877,443,UDP,HTTPS,5877
5878,443,UDP,HTTPS,5878
5879,53,UDP,DNS,5879
5880,443,TCP,HTTPS,5880
5881,443,TCP,HTTPS,5881
5882,443,TCP,HTTPS,5882
5883,3128,TCP,HTTP,5883
5884,443,TCP,HTTPS,5884
5885,6969,TCP,ACMSODA,5885
5886,443,TCP,HTTPS,5886
5887,443,TCP,HTTPS,5887
5888,21,TCP,FTP,5888
5889,443,TCP,HTTPS,5889
5890,443,TCP,HTTPS,5890
5891,21,TCP,FTP,5891
5892,443,TCP,HTTPS,5892
5893,443,TCP,HTTPS,5893
5894,443,TCP,HTTPS,5894
5895,23,TCP,ACMSODA,5895
5896,443,TCP,HTTPS,5896
5897,443,TCP,HTTPS,5897
5898,21,TCP,FTP,5898
5899,443,TCP,HTTPS,5899
5900,443,TCP,HTTPS,5900
5901,21,TCP,FTP,5901
5902,53,UDP,DNS,5902
5903,443,TCP,HTTPS,5903
5904,443,TCP,HTTPS,5904
5905,443,TCP,HTTPS,5905
5906,443,TCP,HTTPS,5906
5907,53,UDP,DNS,5907
5908,443,TCP,HTTPS,5908
5909,53,UDP,DNS,5909
5910,80,TCP,HTTP,5910
5911,53,UDP,DNS,5911
5912,21,TCP,FTP,5912
5913,443,TCP,HTTPS,5913
5914,443,TCP,HTTPS,5914
5915,443,TCP,HTTPS,5915
5916,10051,TCP,ZABBIX,5916
5917,443,TCP,HTTPS,5917
5918,5222,TCP,XMPP,5918
5919,443,TCP,HTTPS,5919
5920,53,UDP,DNS,5920
5921,443,TCP,HTTPS,5921
5922,443,TCP,HTTPS,5922
5923,6969,UDP,ACMSODA,5923
5924,443,TCP,HTTPS,5924
5925,443,TCP,HTTPS,5925
5926,443,TCP,HTTPS,5926
5927,443,TCP,HTTPS,5927
5928,443,TCP,HTTPS,5928
5929,443,TCP,HTTPS,5929
5930,443,TCP,HTTPS,5930
5931,443,TCP,HTTPS,5931
5932,443,TCP,HTTPS,5932
5933,10001,UDP,UBIQUITY,5933
5934,443,TCP,HTTPS,5934
5935,443,TCP,HTTPS,5935
5936,443,UDP,HTTPS,5936
5937,443,TCP,HTTPS,5937
5938,443,TCP,HTTPS,5938
5939,443,TCP,HTTPS,5939
5940,80,TCP,HTTP,5940
5941,443,TCP,HTTPS,5941
5942,443,TCP,HTTPS,5942
5943,3128,TCP,HTTP,5943
5944,443,TCP,HTTPS,5944
5945,80,TCP,HTTP,5945
5946,80,TCP,HTTP,5946
5947,443,TCP,HTTPS,5947
5948,21,TCP,FTP,5948
5949,443,TCP,HTTPS,5949
5950,993,UDP,DAAPD,5950
5951,443,TCP,HTTPS,5951
5952,443,TCP,HTTPS,5952
5953,443,TCP,HTTPS,5953
5954,443,TCP,HTTPS,5954
5955,22,TCP,SSH,5955
5956,443,TCP,HTTPS,5956
5957,21,TCP,FTP,5957
5958,443,TCP,HTTPS,5958
5959,80,TCP,HTTP,5959
5960,443,TCP,HTTPS,5960
5961,6969,UDP,ACMSODA,5961
5962,443,TCP,HTTPS,5962
5963,53,UDP,DNS,5963
5964,443,TCP,HTTPS,5964
5965,80,TCP,HTTP,5965
5966,5222,TCP,XMPP,5966
5967,443,TCP,HTTPS,5967
5968,443,TCP,HTTPS,5968
5969,443,TCP,HTTPS,5969
5970,443,TCP,HTTPS,5970
5971,443,TCP,HTTPS,5971
5972,53,UDP,DNS,5972
5973,443,TCP,HTTPS,5973
5974,443,TCP,HTTPS,5974
5975,443,TCP,HTTPS,5975
5976,443,TCP,HTTPS,5976
5977,443,UDP,HTTPS,5977
5978,80,TCP,IMAP4,5978
5979,21,TCP,FTP,5979
5980,53,UDP,DNS,5980
5981,443,TCP,HTTPS,5981
5982,443,TCP,HTTPS,5982
5983,5222,TCP,XMPP,5983
5984,443,TCP,HTTPS,5984
5985,21,TCP,FTP,5985
5986,443,TCP,HTTPS,5986
5987,443,TCP,HTTPS,5987
5988,443,TCP,HTTPS,5988
5989,53,UDP,DNS,5989
5990,443,TCP,HTTPS,5990
5991,21,TCP,FTP,5991
5992,443,TCP,HTTPS,5992
5993,443,TCP,HTTPS,5993
5994,443,TCP,HTTPS,5994
5995,443,TCP,HTTPS,5995
5996,443,TCP,HTTPS,5996
5997,9100,TCP,HPSERVICE,5997
5998,443,TCP,HTTPS,5998
5999,10051,TCP,HTTPS,5999
6000,443,TCP,HTTPS,6000
6001,80,TCP,HTTP,6001
6002,443,TCP,HTTPS,6002
6003,443,TCP,HTTPS,6003
6004,443,TCP,HTTPS,6004
6005,443,TCP,HTTPS,6005
6006,443,TCP,HTTPS,6006
6007,443,TCP,HTTPS,6007
6008,443,TCP,HTTPS,6008
6009,53,UDP,DNS,6009
6010,443,TCP,HTTPS,6010
6011,53,UDP,DNS,6011
6012,53,UDP,DNS,6012
6013,137,UDP,IMAP4,6013
6014,443,TCP,HTTPS,6014
6015,53,UDP,DNS,6015
6016,443,TCP,HTTPS,6016
6017,443,TCP,HTTPS,6017
6018,5060,UDP,ISAKMP,6018
6019,443,TCP,HTTPS,6019
6020,21,TCP,FTP,6020
6021,443,TCP,HTTPS,6021
6022,443,TCP,HTTPS,6022
6023,53,UDP,DNS,6023
6024,80,TCP,HTTP,6024
6025,443,TCP,HTTPS,6025
6026,443,TCP,HTTPS,6026
6027,443,UDP,HTTPS,6027
6028,443,TCP,HTTPS,6028
6029,443,TCP,HTTPS,6029
6030,443,TCP,HTTPS,6030
6031,443,TCP,HTTPS,6031
6032,443,TCP,HTTPS,6032
6033,443,TCP,HTTPS,6033
6034,443,TCP,HTTPS,6034
6035,443,TCP,HTTPS,6035
6036,443,UDP,HTTPS,6036
6037,443,UDP,HTTPS,6037
6038,53,UDP,DNS,6038
6039,21,TCP,FTP,6039
6040,443,TCP,HTTPS,6040
6041,443,TCP,HTTPS,6041
6042,443,TCP,HTTPS,6042
6043,53,UDP,DNS,6043
6044,443,TCP,HTTPS,6044
6045,443,TCP,HTTPS,6045
6046,443,TCP,HTTPS,6046
6047,80,TCP,HTTP,6047
6048,443,TCP,HTTPS,6048
6049,443,TCP,HTTPS,6049
6050,443,TCP,HTTPS,6050
6051,443,UDP,HTTPS,6051
6052,443,TCP,HTTPS,6052
6053,443,TCP,HTTPS,6053
6054,443,TCP,HTTPS,6054
6055,443,TCP,HTTPS,6055
6056,443,TCP,HTTPS,6056
6057,443,TCP,HTTPS,6057
6058,80,TCP,HTTP,6058
6059,443,TCP,HTTPS,6059
6060,6969,UDP,ACMSODA,6060
6061,443,TCP,HTTPS,6061
6062,443,TCP,HTTPS,6062
6063,443,TCP,HTTPS,6063
6064,21,TCP,FTP,6064
6065,80,TCP,HTTP,6065
6066,443,UDP,HTTPS,6066
6067,443,TCP,HTTPS,6067
6068,80,TCP,HTTP,6068
6069,443,TCP,HTTPS,6069
6070,443,TCP,HTTPS,6070
6071,1433,TCP,MSSQL,6071
6072,8000,UDP,SIP,6072
6073,443,TCP,HTTPS,6073
6074,443,TCP,HTTPS,6074
6075,443,TCP,HTTPS,6075
6076,443,TCP,HTTPS,6076
6077,53,UDP,DNS,6077
6078,443,TCP,HTTPS,6078
6079,443,TCP,HTTPS,6079
6080,443,TCP,HTTPS,6080
6081,443,TCP,HTTPS,6081
6082,443,TCP,HTTPS,6082
6083,443,TCP,HTTPS,6083
6084,443,TCP,HTTPS,6084
6085,443,TCP,HTTPS,6085
6086,443,UDP,HTTPS,6086
6087,8080,TCP,HTTP,6087
6088,80,TCP,HTTP,6088
6089,443,TCP,HTTPS,6089
6090,21,TCP,FTP,6090
6091,443,TCP,HTTPS,6091
6092,443,UDP,HTTPS,6092
6093,80,TCP,HTTP,6093
6094,3128,TCP,HTTP,6094
6095,443,TCP,HTTPS,6095
6096,443,TCP,HTTPS,6096
6097,6969,UDP,ACMSODA,6097
6098,443,TCP,HTTPS,6098
6099,443,TCP,HTTPS,6099
6100,53,UDP,DNS,6100
6101,443,TCP,HTTPS,6101
6102,443,TCP,HTTPS,6102
6103,443,TCP,HTTPS,6103
6104,21,TCP,FTP,6104
6105,443,TCP,HTTPS,6105
6106,53,UDP,DNS,6106
6107,443,TCP,HTTPS,6107
6108,993,TCP,IMAP4,6108
6109,443,TCP,HTTPS,6109
6110,443,TCP,HTTPS,6110
6111,443,TCP,HTTPS,6111
6112,443,TCP,HTTPS,6112
6113,443,TCP,HTTPS,6113
6114,443,TCP,HTTPS,6114
6115,80,UDP,HTTP,6115
6116,443,TCP,HTTPS,6116
6117,443,TCP,HTTPS,6117
6118,80,TCP,HTTP,6118
6119,443,TCP,HTTPS,6119
6120,443,TCP,HTTPS,6120
6121,443,TCP,HTTPS,6121
6122,443,TCP,HTTPS,6122
6123,443,TCP,HTTPS,6123
6124,53,UDP,DNS,6124
6125,5222,TCP,XMPP,6125
6126,80,TCP,HTTP,6126
6127,53,UDP,DNS,6127
6128,53,UDP,DNS,6128
6129,443,TCP,HTTPS,6129
6130,443,TCP,HTTPS,6130
6131,443,TCP,HTTPS,6131
6132,443,TCP,HTTPS,6132
6133,443,TCP,HTTPS,6133
6134,443,TCP,HTTPS,6134
6135,443,TCP,HTTPS,6135
6136,443,TCP,HTTPS,6136
6137,53,UDP,DNS,6137
6138,443,TCP,HTTPS,6138
6139,443,UDP,HTTPS,6139
6140,443,TCP,HTTPS,6140
6141,443,TCP,HTTPS,6141
6142,443,UDP,HTTPS,6142
6143,443,TCP,HTTPS,6143
6144,443,TCP,HTTPS,6144
6145,53,UDP,DNS,6145
6146,53,UDP,DNS,6146
6147,443,TCP,HTTPS,6147
6148,443,TCP,HTTPS,6148
6149,443,TCP,HTTPS,6149
6150,443,TCP,HTTPS,6150
6151,443,TCP,HTTPS,6151
6152,443,TCP,HTTPS,6152
6153,53,UDP,DNS,6153
6154,80,TCP,HTTP,6154
6155,80,TCP,HTTP,6155
6156,443,TCP,HTTPS,6156
6157,443,TCP,HTTPS,6157
6158,80,TCP,HTTP,6158
6159,443,TCP,HTTPS,6159
6160,443,TCP,HTTPS,6160
6161,443,TCP,HTTPS,6161
6162,3128,TCP,HTTP,6162
6163,443,TCP,HTTPS,6163
6164,443,TCP,HTTPS,6164
6165,443,TCP,HTTPS,6165
6166,53,UDP,DNS,6166
6167,443,TCP,HTTPS,6167
6168,53,UDP,DNS,6168
6169,443,TCP,HTTPS,6169
6170,443,TCP,HTTPS,6170
6171,443,TCP,HTTPS,6171
6172,443,TCP,HTTPS,6172
6173,443,TCP,HTTPS,6173
6174,53,TCP,DNS,6174
6175,443,TCP,HTTPS,6175
6176,443,TCP,HTTPS,6176
6177,443,TCP,HTTPS,6177
6178,443,TCP,HTTPS,6178
6179,443,TCP,HTTPS,6179
6180,443,TCP,HTTPS,6180
6181,5222,TCP,XMPP,6181
6182,53,UDP,DNS,6182
6183,443,TCP,HTTPS,6183
6184,53,UDP,DNS,6184
6185,443,TCP,HTTPS,6185
6186,443,TCP,HTTPS,6186
6187,80,TCP,HTTP,6187
6188,443,TCP,HTTPS,6188
6189,443,TCP,HTTPS,6189
6190,53,UDP,DNS,6190
6191,443,TCP,HTTPS,6191
6192,53,UDP,DNS,6192
6193,53,UDP,DNS,6193
6194,53,UDP,DNS,6194
6195,443,TCP,HTTPS,6195
6196,443,TCP,HTTPS,6196
6197,80,TCP,HTTP,6197
6198,443,TCP,HTTPS,6198
6199,443,TCP,HTTPS,6199
6200,443,TCP,HTTPS,6200
6201,3128,TCP,HTTP,6201
6202,443,TCP,HTTPS,6202
6203,443,TCP,HTTPS,6203
6204,443,TCP,HTTPS,6204
6205,443,TCP,HTTPS,6205
6206,443,TCP,HTTPS,6206
6207,53,UDP,DNS,6207
6208,443,TCP,HTTPS,6208
6209,443,TCP,HTTPS,6209
6210,443,TCP,HTTPS,6210
6211,443,TCP,HTTPS,6211
6212,443,TCP,HTTPS,6212
6213,80,TCP,HTTP,6213
6214,80,TCP,HTTP,6214
6215,443,TCP,HTTPS,6215
6216,80,TCP,HTTP,6216
6217,443,TCP,HTTPS,6217
6218,443,UDP,HTTPS,6218
6219,443,TCP,HTTPS,6219
6220,80,TCP,HTTP,6220
6221,443,TCP,HTTPS,6221
6222,443,TCP,HTTPS,6222
6223,80,TCP,HTTP,6223
6224,443,TCP,HTTPS,6224
6225,443,UDP,HTTPS,6225
6226,443,TCP,HTTPS,6226
6227,443,TCP,HTTPS,6227
6228,443,TCP,HTTPS,6228
6229,53,UDP,DNS,6229
6230,443,TCP,HTTPS,6230
6231,5222,TCP,XMPP,6231
6232,443,TCP,HTTPS,6232
6233,53,UDP,DNS,6233
6234,443,TCP,HTTPS,6234
6235,443,TCP,HTTPS,6235
6236,443,TCP,HTTPS,6236
6237,443,TCP,HTTPS,6237
6238,443,TCP,HTTPS,6238
6239,443,TCP,HTTPS,6239
6240,443,TCP,HTTPS,6240
6241,443,TCP,HTTPS,6241
6242,443,TCP,HTTPS,6242
6243,443,UDP,HTTPS,6243
6244,21,TCP,FTP,6244
6245,443,TCP,HTTPS,6245
6246,443,TCP,HTTPS,6246
6247,22,TCP,SSH,6247
6248,443,TCP,HTTPS,6248
6249,10051,TCP,SSH,6249
6250,443,TCP,HTTPS,6250
6251,443,TCP,HTTPS,6251
6252,443,TCP,HTTPS,6252
6253,443,TCP,HTTPS,6253
6254,21,TCP,FTP,6254
6255,443,TCP,HTTPS,6255
6256,443,TCP,HTTPS,6256
6257,443,TCP,HTTPS,6257
6258,21,TCP,FTP,6258
6259,3128,TCP,HTTP,6259
6260,53,UDP,DNS,6260
6261,443,TCP,HTTPS,6261
6262,80,TCP,HTTP,6262
6263,443,TCP,HTTPS,6263
6264,5222,TCP,XMPP,6264
6265,443,TCP,HTTPS,6265
6266,80,TCP,IMAP4,6266
6267,22,TCP,SSH,6267
6268,443,TCP,HTTPS,6268
6269,80,TCP,HTTP,6269
6270,443,TCP,HTTPS,6270
6271,53,UDP,DNS,6271
6272,443,TCP,HTTPS,6272
6273,53,UDP,DNS,6273
6274,80,TCP,HTTP,6274
6275,443,TCP,HTTPS,6275
6276,1433,UDP,RDP,6276
6277,53,UDP,DNS,6277
6278,53,UDP,DNS,6278
6279,443,TCP,HTTPS,6279
6280,9100,TCP,HPSERVICE,6280
6281,80,TCP,HTTP,6281
6282,21,TCP,FTP,6282
6283,53,UDP,DNS,6283
6284,443,TCP,HTTPS,6284
6285,443,TCP,HTTPS,6285
6286,443,TCP,HTTPS,6286
6287,443,TCP,HTTPS,6287
6288,5222,TCP,XMPP,6288
6289,443,TCP,HTTPS,6289
6290,443,TCP,HTTPS,6290
6291,443,TCP,HTTPS,6291
6292,80,TCP,HTTP,6292
6293,443,TCP,HTTPS,6293
6294,53,UDP,DNS,6294
6295,443,TCP,HTTPS,6295
6296,443,TCP,HTTPS,6296
6297,443,TCP,HTTPS,6297
6298,443,TCP,HTTPS,6298
6299,443,TCP,HTTPS,6299
6300,53,UDP,DNS,6300
6301,443,TCP,HTTPS,6301
6302,443,TCP,HTTPS,6302
